,Type,Price,Location,Area,Creation date,Amenities,Installment value
20114,Residential Plot,19000000,DHA Defence,10.0,6 days ago,682,
20115,Residential Plot,31000000,DHA Defence,20.0,6 days ago,682,
20116,Residential Plot,27500000,DHA Defence,20.0,6 days ago,682,
20117,Residential Plot,34000000,DHA Defence,20.0,5 days ago,1,
20118,Residential Plot,32500000,DHA Defence,20.0,5 days ago,1,
20119,Residential Plot,10200000,DHA Defence,5.0,5 days ago,89,
20120,Residential Plot,8500000,DHA Defence,5.0,5 days ago,89,
20121,Residential Plot,7500000,DHA Defence,5.0,5 days ago,89,
20122,Residential Plot,9500000,DHA Defence,5.0,5 days ago,89,
20123,Residential Plot,10500000,DHA Defence,5.0,5 days ago,89,
20124,Residential Plot,10500000,DHA Defence,5.0,5 days ago,89,
20125,Residential Plot,10500000,DHA Defence,5.0,5 days ago,89,
20126,Residential Plot,10500000,DHA Defence,5.0,5 days ago,89,
20127,Residential Plot,10700000,DHA Defence,5.0,5 days ago,89,
20128,Residential Plot,7500000,DHA Defence,5.0,5 days ago,89,
20129,Residential Plot,10800000,DHA Defence,5.0,5 days ago,1,
20130,Residential Plot,10800000,DHA Defence,5.0,5 days ago,1,
20131,Residential Plot,12200000,DHA Defence,5.0,5 days ago,1,
20132,Residential Plot,30000000,DHA Defence,20.0,5 days ago,1,
20133,Residential Plot,10800000,DHA Defence,5.0,5 days ago,1,
20134,Residential Plot,12000000,DHA Defence,5.0,5 days ago,1,
20135,Residential Plot,12000000,DHA Defence,5.0,5 days ago,1,
20136,Residential Plot,28000000,DHA Defence,10.0,6 days ago,870,
20137,Residential Plot,27000000,DHA Defence,20.0,6 days ago,89,
20138,Residential Plot,32500000,DHA Defence,20.0,6 days ago,89,
20139,Plot File,11000000,DHA Defence,10.0,6 days ago,1,
20140,Plot File,17500000,DHA Defence,20.0,6 days ago,1,
20141,Plot File,6300000,DHA Defence,5.0,6 days ago,1,
20142,Plot File,5700000,DHA Defence,5.0,6 days ago,1,
20143,Plot File,12000000,DHA Defence,10.0,6 days ago,1,
20144,Plot File,12000000,DHA Defence,20.0,6 days ago,1,
20145,Residential Plot,26500000,DHA Defence,20.0,6 days ago,89,
20146,Plot File,5500000,DHA Defence,5.0,6 days ago,1,
20147,Residential Plot,28500000,DHA Defence,20.0,6 days ago,89,
20148,Residential Plot,19000000,DHA Defence,10.0,6 days ago,682,
20149,Residential Plot,31000000,DHA Defence,20.0,6 days ago,682,
20150,Residential Plot,27500000,DHA Defence,20.0,6 days ago,682,
20151,Residential Plot,24500000,DHA Defence,20.0,6 days ago,811,
20152,Residential Plot,35000000,DHA Defence,20.0,6 days ago,1164,
20153,Residential Plot,24000000,DHA Defence,20.0,6 days ago,682,
20154,Residential Plot,23500000,DHA Defence,20.0,6 days ago,811,
20155,Residential Plot,17200000,DHA Defence,10.0,6 days ago,109,
20156,Residential Plot,31000000,DHA Defence,20.0,6 days ago,682,
20157,Residential Plot,24000000,DHA Defence,20.0,6 days ago,682,
20158,Residential Plot,26000000,DHA Defence,20.0,6 days ago,109,
20159,Residential Plot,42500000,DHA Defence,20.0,6 days ago,89,
20160,Residential Plot,45000000,DHA Defence,20.0,6 days ago,89,
20161,Residential Plot,55000000,DHA Defence,20.0,6 days ago,89,
20162,Residential Plot,57500000,DHA Defence,20.0,6 days ago,89,
20163,Residential Plot,55000000,DHA Defence,20.0,6 days ago,89,
20164,Residential Plot,43500000,DHA Defence,20.0,6 days ago,89,
20165,Residential Plot,34500000,DHA Defence,20.0,6 days ago,89,
20166,Residential Plot,23000000,DHA Defence,10.0,6 days ago,89,
20167,Commercial Plot,110000000,DHA Defence,8.0,6 days ago,89,
20168,Residential Plot,10500000,DHA Defence,10.0,12 hours ago,830,
20169,Residential Plot,17000000,DHA Defence,20.0,6 days ago,52,
20170,Residential Plot,18500000,DHA Defence,20.0,6 days ago,321,
20171,Residential Plot,16500000,DHA Defence,20.0,6 days ago,52,
20172,Residential Plot,5800000,DHA Defence,5.0,6 days ago,1,
20173,Residential Plot,6000000,DHA Defence,5.0,6 days ago,1,
20174,Residential Plot,7200000,DHA Defence,5.0,6 days ago,52,
20175,Residential Plot,17500000,DHA Defence,20.0,6 days ago,1,
20176,Residential Plot,6200000,DHA Defence,5.0,6 days ago,1,
20177,Residential Plot,6800000,DHA Defence,5.0,6 days ago,1,
20178,Residential Plot,19000000,DHA Defence,20.0,6 days ago,1,
20179,Residential Plot,7000000,DHA Defence,5.0,6 days ago,1,
20180,Residential Plot,31000000,DHA Defence,20.0,6 days ago,109,
20181,Residential Plot,38500000,DHA Defence,20.0,6 days ago,109,
20182,Residential Plot,52000000,DHA Defence,20.0,6 days ago,109,
20183,Residential Plot,42500000,DHA Defence,20.0,6 days ago,109,
20184,Residential Plot,42500000,DHA Defence,20.0,6 days ago,109,
20185,Residential Plot,55000000,DHA Defence,20.0,6 days ago,617,
20186,Residential Plot,39000000,DHA Defence,20.0,6 days ago,19,
20187,Commercial Plot,210000000,DHA Defence,8.0,6 days ago,1165,
20188,Residential Plot,35500000,DHA Defence,20.0,6 days ago,89,
20189,Residential Plot,77500000,DHA Defence,40.0,6 days ago,89,
20190,Residential Plot,64000000,DHA Defence,40.0,6 days ago,89,
20191,Residential Plot,36000000,DHA Defence,20.0,6 days ago,89,
20192,Residential Plot,39500000,DHA Defence,20.0,6 days ago,89,
20193,Residential Plot,25500000,DHA Defence,20.0,6 days ago,15,
20194,Residential Plot,37500000,DHA Defence,20.0,6 days ago,89,
20195,Residential Plot,35500000,DHA Defence,20.0,6 days ago,89,
20196,Residential Plot,78500000,DHA Defence,40.0,6 days ago,89,
20197,Commercial Plot,115000000,DHA Defence,8.0,6 days ago,1166,
20198,Commercial Plot,97500000,DHA Defence,8.0,6 days ago,530,
20199,Commercial Plot,100000000,DHA Defence,8.0,6 days ago,530,
20200,Commercial Plot,50000000,DHA Defence,4.0,6 days ago,311,
20201,Residential Plot,31500000,DHA Defence,20.0,6 days ago,1,
20202,Residential Plot,35000000,DHA Defence,20.0,6 days ago,1,
20203,Residential Plot,33500000,DHA Defence,20.0,6 days ago,1,
20204,Residential Plot,14300000,DHA Defence,6.5,6 days ago,1167,
20205,Residential Plot,30500000,DHA Defence,20.0,6 days ago,1,
20206,Residential Plot,27000000,DHA Defence,20.0,6 days ago,1,
20207,Residential Plot,28000000,DHA Defence,20.0,6 days ago,1,
20208,Residential Plot,33500000,DHA Defence,20.0,6 days ago,1,
20209,Residential Plot,29500000,DHA Defence,20.0,6 days ago,1,
20210,Residential Plot,25500000,DHA Defence,20.0,6 days ago,1,
20211,Residential Plot,26500000,DHA Defence,20.0,6 days ago,1,
20212,Residential Plot,27000000,DHA Defence,20.0,6 days ago,1,
20213,Residential Plot,26000000,DHA Defence,20.0,6 days ago,114,
20214,Residential Plot,17000000,DHA Defence,10.0,6 days ago,455,
20215,Residential Plot,35000000,DHA Defence,20.0,6 days ago,1,
20216,Residential Plot,11000000,DHA Defence,5.0,6 days ago,920,
20217,Residential Plot,41000000,DHA Defence,20.0,6 days ago,1,
20218,Residential Plot,28500000,DHA Defence,20.0,6 days ago,920,
20219,Residential Plot,109000000,DHA Defence,40.0,6 days ago,455,
20220,Residential Plot,35500000,DHA Defence,20.0,6 days ago,1168,
20221,Residential Plot,7000000,DHA Defence,5.0,6 days ago,1,
20222,Residential Plot,18400000,DHA Defence,10.0,6 days ago,1,
20223,Commercial Plot,56000000,DHA Defence,4.0,6 days ago,117,
20224,Residential Plot,35500000,DHA Defence,20.0,6 days ago,1,
20225,Commercial Plot,44500000,DHA Defence,4.0,6 days ago,908,
20226,Residential Plot,130000000,DHA Defence,8.0,6 days ago,908,
20227,Commercial Plot,44500000,DHA Defence,4.0,6 days ago,908,
20228,Residential Plot,130000000,DHA Defence,40.0,6 days ago,109,
20229,Residential Plot,61000000,DHA Defence,40.0,6 days ago,1,
20230,Residential Plot,65000000,DHA Defence,22.0,6 days ago,311,
20231,Commercial Plot,35500000,DHA Defence,4.0,6 days ago,311,
20232,Commercial Plot,97500000,DHA Defence,8.0,6 days ago,530,
20233,Commercial Plot,100000000,DHA Defence,8.0,6 days ago,530,
20234,Commercial Plot,50000000,DHA Defence,4.0,6 days ago,311,
20235,Residential Plot,31500000,DHA Defence,20.0,6 days ago,1,
20236,Residential Plot,35000000,DHA Defence,20.0,6 days ago,1,
20237,Residential Plot,33500000,DHA Defence,20.0,6 days ago,1,
20238,Residential Plot,14300000,DHA Defence,6.5,6 days ago,1167,
20239,Residential Plot,30500000,DHA Defence,20.0,6 days ago,1,
20240,Residential Plot,27000000,DHA Defence,20.0,6 days ago,1,
20241,Residential Plot,28000000,DHA Defence,20.0,6 days ago,1,
20242,Residential Plot,33500000,DHA Defence,20.0,6 days ago,1,
20243,Residential Plot,29500000,DHA Defence,20.0,6 days ago,1,
20244,Residential Plot,25500000,DHA Defence,20.0,6 days ago,1,
20245,Residential Plot,26500000,DHA Defence,20.0,6 days ago,1,
20246,Residential Plot,27000000,DHA Defence,20.0,6 days ago,1,
20247,Residential Plot,26000000,DHA Defence,20.0,6 days ago,114,
20248,Residential Plot,17000000,DHA Defence,10.0,6 days ago,455,
20249,Residential Plot,35000000,DHA Defence,20.0,6 days ago,1,
20250,Residential Plot,11000000,DHA Defence,5.0,6 days ago,920,
20251,Residential Plot,41000000,DHA Defence,20.0,6 days ago,1,
20252,Residential Plot,34500000,DHA Defence,20.0,6 days ago,1,
20253,Residential Plot,20800000,DHA Defence,20.0,6 days ago,1,
20254,Residential Plot,20800000,DHA Defence,20.0,6 days ago,1,
20255,Residential Plot,35000000,DHA Defence,20.0,6 days ago,117,
20256,Residential Plot,20800000,DHA Defence,20.0,6 days ago,1,
20257,Residential Plot,44000000,DHA Defence,20.0,6 days ago,1,
20258,Residential Plot,47000000,DHA Defence,20.0,6 days ago,1,
20259,Residential Plot,47000000,DHA Defence,20.0,6 days ago,1,
20260,Residential Plot,44000000,DHA Defence,20.0,6 days ago,1,
20261,Residential Plot,44000000,DHA Defence,20.0,6 days ago,1,
20262,Residential Plot,29000000,DHA Defence,20.0,6 days ago,1,
20263,Residential Plot,29000000,DHA Defence,20.0,6 days ago,1,
20264,Residential Plot,29000000,DHA Defence,20.0,6 days ago,1,
20265,Residential Plot,47000000,DHA Defence,20.0,6 days ago,1,
20266,Residential Plot,52500000,DHA Defence,20.0,6 days ago,1,
20267,Residential Plot,34000000,DHA Defence,20.0,6 days ago,1,
20268,Residential Plot,52500000,DHA Defence,20.0,6 days ago,1,
20269,Residential Plot,62500000,DHA Defence,40.0,6 days ago,1,
20270,Residential Plot,55000000,DHA Defence,40.0,6 days ago,1,
20271,Residential Plot,17000000,DHA Defence,10.0,6 days ago,1169,
20272,Residential Plot,13799999,DHA Defence,5.0,6 days ago,455,
20273,Residential Plot,16000000,DHA Defence,10.0,6 days ago,1169,
20274,Residential Plot,66000000,DHA Defence,40.0,6 days ago,1170,
20275,Residential Plot,18500000,DHA Defence,10.0,6 days ago,1171,
20276,Residential Plot,52500000,DHA Defence,40.0,6 days ago,1,
20277,Residential Plot,30500000,DHA Defence,20.0,6 days ago,117,
20278,Residential Plot,18500000,DHA Defence,10.0,6 days ago,1171,
20279,Residential Plot,21800000,DHA Defence,20.0,6 days ago,740,
20280,Residential Plot,12000000,DHA Defence,10.0,6 days ago,455,
20281,Residential Plot,19000000,DHA Defence,20.0,6 days ago,455,
20282,Residential Plot,7800000,DHA Defence,5.0,6 days ago,1116,
20283,Residential Plot,30000000,DHA Defence,20.0,6 days ago,1,
20284,Residential Plot,28500000,DHA Defence,20.0,6 days ago,1,
20285,Residential Plot,98000000,DHA Defence,60.0,6 days ago,1,
20286,Residential Plot,34500000,DHA Defence,20.0,6 days ago,1,
20287,Residential Plot,20800000,DHA Defence,20.0,6 days ago,1,
20288,Residential Plot,20800000,DHA Defence,20.0,6 days ago,1,
20289,Residential Plot,35000000,DHA Defence,20.0,6 days ago,117,
20290,Residential Plot,20800000,DHA Defence,20.0,6 days ago,1,
20291,Residential Plot,44000000,DHA Defence,20.0,6 days ago,1,
20292,Residential Plot,47000000,DHA Defence,20.0,6 days ago,1,
20293,Residential Plot,47000000,DHA Defence,20.0,6 days ago,1,
20294,Residential Plot,44000000,DHA Defence,20.0,6 days ago,1,
20295,Residential Plot,44000000,DHA Defence,20.0,6 days ago,1,
20296,Residential Plot,29000000,DHA Defence,20.0,6 days ago,1,
20297,Residential Plot,29000000,DHA Defence,20.0,6 days ago,1,
20298,Residential Plot,29000000,DHA Defence,20.0,6 days ago,1,
20299,Residential Plot,47000000,DHA Defence,20.0,6 days ago,1,
20300,Residential Plot,52500000,DHA Defence,20.0,6 days ago,1,
20301,Residential Plot,34000000,DHA Defence,20.0,6 days ago,1,
20302,Residential Plot,52500000,DHA Defence,20.0,6 days ago,1,
20303,Residential Plot,62500000,DHA Defence,40.0,6 days ago,1,
20304,Residential Plot,55000000,DHA Defence,40.0,6 days ago,1,
20305,Residential Plot,17000000,DHA Defence,10.0,6 days ago,1169,
20306,Residential Plot,13799999,DHA Defence,5.0,6 days ago,455,
20307,Residential Plot,16000000,DHA Defence,10.0,6 days ago,1169,
20308,Residential Plot,66000000,DHA Defence,40.0,6 days ago,1170,
20309,Residential Plot,18500000,DHA Defence,10.0,6 days ago,1171,
20310,Residential Plot,52500000,DHA Defence,40.0,6 days ago,1,
20311,Residential Plot,30500000,DHA Defence,20.0,6 days ago,117,
20312,Residential Plot,18500000,DHA Defence,10.0,6 days ago,1171,
20313,Residential Plot,41800000,DHA Defence,20.0,6 days ago,455,
20314,Residential Plot,61000000,DHA Defence,40.0,6 days ago,1,
20315,Residential Plot,30000000,DHA Defence,20.0,6 days ago,1,
20316,Residential Plot,19000000,DHA Defence,10.0,6 days ago,1169,
20317,Residential Plot,25000000,DHA Defence,20.0,6 days ago,1,
20318,Residential Plot,23000000,DHA Defence,20.0,6 days ago,1172,
20319,Residential Plot,8200000,DHA Defence,7.0,6 days ago,455,
20320,Residential Plot,28500000,DHA Defence,20.0,6 days ago,117,
20321,Residential Plot,6300000,DHA Defence,5.0,6 days ago,1,
20322,Residential Plot,5700000,DHA Defence,5.0,6 days ago,1116,
20323,Residential Plot,24500000,DHA Defence,20.0,6 days ago,1,
20324,Residential Plot,23000000,DHA Defence,9.0,6 days ago,455,
20325,Residential Plot,16000000,DHA Defence,10.0,6 days ago,1169,
20326,Residential Plot,24500000,DHA Defence,20.0,6 days ago,117,
20327,Residential Plot,22500000,DHA Defence,10.0,6 days ago,1169,
20328,Residential Plot,15500000,DHA Defence,10.0,6 days ago,1171,
20329,Commercial Plot,46500000,DHA Defence,4.0,6 days ago,109,
20330,Residential Plot,15000000,DHA Defence,10.0,6 days ago,1169,
20331,Residential Plot,17000000,DHA Defence,10.0,6 days ago,535,
20332,Residential Plot,15000000,DHA Defence,10.0,6 days ago,1169,
20333,Commercial Plot,48000000,DHA Defence,4.0,6 days ago,455,
20334,Residential Plot,26500000,DHA Defence,10.0,6 days ago,1,
20335,Residential Plot,11600000,DHA Defence,5.0,6 days ago,117,
20336,Residential Plot,17000000,DHA Defence,10.0,6 days ago,1173,
20337,Commercial Plot,16500000,DHA Defence,2.0,6 days ago,1011,
20338,Residential Plot,23000000,DHA Defence,7.0,6 days ago,455,
20339,Residential Plot,10700000,DHA Defence,5.0,6 days ago,117,
20340,Residential Plot,23500000,DHA Defence,20.0,6 days ago,114,
20341,Residential Plot,29000000,DHA Defence,20.0,6 days ago,1,
20342,Plot File,6000000,DHA Defence,5.0,6 days ago,1,
20343,Residential Plot,18000000,DHA Defence,10.0,6 days ago,117,
20344,Residential Plot,31000000,DHA Defence,20.0,6 days ago,1,
20345,Residential Plot,18000000,DHA Defence,20.0,6 days ago,117,
20346,Residential Plot,25500000,DHA Defence,20.0,6 days ago,1,
20347,Residential Plot,27500000,DHA Defence,20.0,6 days ago,117,
20348,Residential Plot,34500000,DHA Defence,20.0,6 days ago,171,
20349,Residential Plot,23500000,DHA Defence,20.0,6 days ago,109,
20350,Residential Plot,52500000,DHA Defence,20.0,6 days ago,117,
20351,Residential Plot,22000000,DHA Defence,20.0,6 days ago,1,
20352,Residential Plot,8600000,DHA Defence,5.0,6 days ago,1,
20353,Residential Plot,52500000,DHA Defence,20.0,6 days ago,117,
20354,Residential Plot,28800000,DHA Defence,20.0,6 days ago,1,
20355,Residential Plot,9000000,DHA Defence,6.0,6 days ago,262,
20356,Residential Plot,35500000,DHA Defence,20.0,6 days ago,171,
20357,Residential Plot,55000000,DHA Defence,40.0,6 days ago,117,
20358,Residential Plot,32500000,DHA Defence,20.0,6 days ago,262,
20359,Residential Plot,21000000,DHA Defence,20.0,6 days ago,1174,
20360,Plot File,19400000,DHA Defence,4.0,6 days ago,1,
20361,Residential Plot,6200000,DHA Defence,5.0,6 days ago,455,
20362,Residential Plot,23500000,DHA Defence,20.0,6 days ago,774,
20363,Residential Plot,12500000,DHA Defence,5.0,6 days ago,117,
20364,Residential Plot,17500000,DHA Defence,10.0,6 days ago,1169,
20365,Residential Plot,18000000,DHA Defence,10.0,6 days ago,246,
20366,Residential Plot,18000000,DHA Defence,10.0,6 days ago,1169,
20367,Commercial Plot,48000000,DHA Defence,4.0,6 days ago,455,
20368,Residential Plot,26500000,DHA Defence,10.0,6 days ago,1,
20369,Residential Plot,11600000,DHA Defence,5.0,6 days ago,117,
20370,Residential Plot,17000000,DHA Defence,10.0,6 days ago,1173,
20371,Commercial Plot,16500000,DHA Defence,2.0,6 days ago,1011,
20372,Residential Plot,23000000,DHA Defence,7.0,6 days ago,455,
20373,Residential Plot,10700000,DHA Defence,5.0,6 days ago,117,
20374,Residential Plot,23500000,DHA Defence,20.0,6 days ago,114,
20375,Residential Plot,29000000,DHA Defence,20.0,6 days ago,1,
20376,Plot File,6000000,DHA Defence,5.0,6 days ago,1,
20377,Residential Plot,18000000,DHA Defence,10.0,6 days ago,117,
20378,Residential Plot,31000000,DHA Defence,20.0,6 days ago,1,
20379,Residential Plot,18000000,DHA Defence,20.0,6 days ago,117,
20380,Residential Plot,25500000,DHA Defence,20.0,6 days ago,1,
20381,Residential Plot,27500000,DHA Defence,20.0,6 days ago,117,
20382,Residential Plot,34500000,DHA Defence,20.0,6 days ago,171,
20383,Residential Plot,23500000,DHA Defence,20.0,6 days ago,109,
20384,Residential Plot,52500000,DHA Defence,20.0,6 days ago,117,
20385,Residential Plot,22000000,DHA Defence,20.0,6 days ago,1,
20386,Residential Plot,8600000,DHA Defence,5.0,6 days ago,1,
20387,Residential Plot,52500000,DHA Defence,20.0,6 days ago,117,
20388,Residential Plot,28800000,DHA Defence,20.0,6 days ago,1,
20389,Residential Plot,9000000,DHA Defence,6.0,6 days ago,262,
20390,Residential Plot,35500000,DHA Defence,20.0,6 days ago,171,
20391,Residential Plot,55000000,DHA Defence,40.0,6 days ago,117,
20392,Residential Plot,32500000,DHA Defence,20.0,6 days ago,262,
20393,Residential Plot,21000000,DHA Defence,20.0,6 days ago,1174,
20394,Residential Plot,24000000,DHA Defence,20.0,6 days ago,1,
20395,Residential Plot,29000000,DHA Defence,20.0,6 days ago,1,
20396,Residential Plot,35000000,DHA Defence,20.0,6 days ago,262,
20397,Residential Plot,22500000,DHA Defence,20.0,6 days ago,1,
20398,Residential Plot,20500000,DHA Defence,20.0,6 days ago,1,
20399,Residential Plot,16500000,DHA Defence,10.0,6 days ago,1,
20400,Residential Plot,29700000,DHA Defence,20.0,6 days ago,188,
20401,Residential Plot,22500000,DHA Defence,20.0,6 days ago,1,
20402,Residential Plot,130000000,DHA Defence,60.0,6 days ago,117,
20403,Residential Plot,32500000,DHA Defence,20.0,6 days ago,262,
20404,Residential Plot,25500000,DHA Defence,20.0,6 days ago,1,
20405,Residential Plot,31000000,DHA Defence,20.0,6 days ago,1,
20406,Residential Plot,35000000,DHA Defence,20.0,6 days ago,262,
20407,Residential Plot,27000000,DHA Defence,20.0,6 days ago,262,
20408,Residential Plot,8300000,DHA Defence,5.0,6 days ago,1,
20409,Residential Plot,41500000,DHA Defence,20.0,6 days ago,1,
20410,Residential Plot,19500000,DHA Defence,20.0,6 days ago,58,
20411,Residential Plot,35500000,DHA Defence,20.0,6 days ago,117,
20412,Residential Plot,36000000,DHA Defence,20.0,6 days ago,114,
20413,Residential Plot,16000000,DHA Defence,10.0,6 days ago,1,
20414,Residential Plot,24800000,DHA Defence,20.0,6 days ago,1,
