,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
35,Residential Plot,PKR6.4 Crore,"Valencia Housing Society, Lahore, Punjab",-,2 Kanal,For Sale,-,2 weeks ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
36,Residential Plot,PKR3 Crore,"Valencia Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
37,Residential Plot,PKR2.95 Crore,"Valencia Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities"
38,Residential Plot,PKR4.9 Crore,"Valencia Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,"Corner,Park Facing,Disputed,File,Balloted,Sewerage,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
39,Residential Plot,PKR2.35 Crore,"Valencia Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Public Transport Service,Other Nearby Places"
40,Residential Plot,PKR2.35 Crore,"Valencia Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff"
41,Residential Plot,PKR4.5 Crore,"Valencia Housing Society, Lahore, Punjab",-,1.2 Kanal,For Sale,-,4 weeks ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff"
42,Residential Plot,PKR2.35 Crore,"Valencia Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,"Possesion,Balloted,Electricity,Water Supply,Sui Gas"
43,Residential Plot,PKR7 Crore,"Valencia Housing Society, Lahore, Punjab",-,2 Kanal,For Sale,-,1 day ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
44,Residential Plot,PKR8 Crore,"Valencia Housing Society, Lahore, Punjab",-,2 Kanal,For Sale,-,1 day ago,"Possesion,Corner,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
45,Residential Plot,PKR7 Crore,"Valencia Housing Society, Lahore, Punjab",-,2 Kanal,For Sale,-,1 day ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
46,Residential Plot,PKR5.5 Crore,"Valencia Housing Society, Lahore, Punjab",-,2 Kanal,For Sale,-,1 day ago,
47,Residential Plot,PKR5.5 Crore,"Valencia Housing Society, Lahore, Punjab",-,2 Kanal,For Sale,-,1 day ago,
48,Residential Plot,PKR5.5 Crore,"Valencia Housing Society, Lahore, Punjab",-,2 Kanal,For Sale,-,1 day ago,
49,Residential Plot,PKR5.5 Crore,"Valencia Housing Society, Lahore, Punjab",-,2 Kanal,For Sale,-,1 day ago,
50,Residential Plot,PKR5.5 Crore,"Valencia Housing Society, Lahore, Punjab",-,2 Kanal,For Sale,-,1 day ago,
51,Residential Plot,PKR5.95 Crore,"Valencia Housing Society, Lahore, Punjab",-,2 Kanal,For Sale,-,2 days ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
52,Residential Plot,PKR2.9 Crore,"Valencia Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
53,Residential Plot,PKR2.88 Crore,"Valencia Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,
54,Residential Plot,PKR3.2 Crore,"Valencia Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,
55,Residential Plot,PKR3.25 Crore,"Valencia Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
56,Residential Plot,PKR3.25 Crore,"Valencia Housing Society, Lahore, Punjab",-,16 Marla,For Sale,-,2 days ago,"Possesion,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
57,Residential Plot,PKR3.15 Crore,"Valencia Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
58,Commercial Plot,PKR2.5 Crore,"Valencia Housing Society, Lahore, Punjab",-,4.2 Marla,For Sale,-,3 days ago,
59,Residential Plot,PKR3.5 Crore,"Valencia Housing Society, Lahore, Punjab",-,1.2 Kanal,For Sale,-,3 days ago,
60,Residential Plot,PKR6.7 Crore,"Valencia Housing Society, Lahore, Punjab",-,2 Kanal,For Sale,-,3 days ago,
61,Residential Plot,PKR1.95 Crore,"Valencia Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
