,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
96,Residential Plot,PKR3.85 Crore,"Bedian Road, Lahore, Punjab",-,4 Kanal,For Sale,-,2 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
97,Agricultural Land,PKR2.5 Crore,"Bedian Road, Lahore, Punjab",-,8 Kanal,For Sale,-,2 days ago,,,,
98,Farm House,PKR95 Lakh,"Bedian Road, Lahore, Punjab",-,2 Kanal,For Sale,-,2 days ago,,,,
99,Agricultural Land,PKR80 Lakh,"Bedian Road, Lahore, Punjab",-,2 Kanal,For Sale,-,2 days ago,"Possesion,Tube Wells,Nearby Water Resources,Other Land Features,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
100,Residential Plot,PKR1.6 Crore,"Bedian Road, Lahore, Punjab",-,4 Kanal,For Sale,-,2 days ago,,,,
101,Agricultural Land,PKR80 Lakh,"Bedian Road, Lahore, Punjab",-,2 Kanal,For Sale,-,2 days ago,"Possesion,Tube Wells,Accessible by Road,Nearby Water Resources,Other Land Features,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
102,Residential Plot,PKR2.72 Crore,"Bedian Road, Lahore, Punjab",-,16 Kanal,For Sale,-,4 days ago,,,,
103,Residential Plot,PKR1.44 Crore,"Bedian Road, Lahore, Punjab",-,8 Kanal,For Sale,-,4 days ago,,,,
104,Residential Plot,PKR40 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,"Possesion,Balloted,Electricity,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
105,Residential Plot,PKR18 Lakh,"Bedian Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
106,Residential Plot,PKR30 Lakh,"Bedian Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
107,Residential Plot,PKR5.89 Crore,"Bedian Road, Lahore, Punjab",-,6.2 Kanal,For Sale,-,1 day ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants",,,
108,Residential Plot,PKR57 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,,,,
109,Commercial Plot,PKR3.03 Crore,"Bedian Road, Lahore, Punjab",-,3.2 Kanal,For Sale,-,5 days ago,,,,
110,Residential Plot,PKR40 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,1 day ago,"Possesion,Balloted,Electricity,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
111,Residential Plot,PKR50 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,6 hours ago,"Possesion,Balloted,Electricity,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
112,Residential Plot,PKR25 Lakh,"Bedian Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
113,Residential Plot,PKR1.3 Crore,"Bedian Road, Lahore, Punjab",-,2 Kanal,For Sale,-,1 day ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
114,Residential Plot,PKR3 Crore,"Bedian Road, Lahore, Punjab",-,4 Kanal,For Sale,-,10 hours ago,,,,
115,Plot File,PKR25 Lakh,"Bedian Road, Lahore, Punjab",-,2 Kanal,For Sale,-,4 days ago,,,,
116,Residential Plot,PKR1 Crore,"Bedian Road, Lahore, Punjab",-,2 Kanal,For Sale,-,4 days ago,,,,
117,Residential Plot,PKR2 Crore,"Bedian Road, Lahore, Punjab",-,4 Kanal,For Sale,-,4 days ago,,,,
118,Residential Plot,PKR1 Crore,"Bedian Road, Lahore, Punjab",-,2 Kanal,For Sale,-,4 days ago,,,,
119,Agricultural Land,PKR40 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,"Possesion,Sui Gas,Irrigation,Tube Wells,Accessible by Road,Perimeter Fencing,Land Fertility,Boundary Lines,Nearby Water Resources,Other Land Features,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
120,Residential Plot,PKR80 Lakh,"Bedian Road, Lahore, Punjab",-,2 Kanal,For Sale,-,2 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
121,Residential Plot,PKR1.6 Crore,"Bedian Road, Lahore, Punjab",-,4 Kanal,For Sale,-,2 days ago,"Possesion,Sewerage,Electricity,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
122,Agricultural Land,PKR1.6 Crore,"Bedian Road, Lahore, Punjab",-,4 Kanal,For Sale,-,2 days ago,"Possesion,Tube Wells,Accessible by Road,Nearby Water Resources,Other Land Features,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
123,Residential Plot,PKR40 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,"Possesion,Balloted,Electricity,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
124,Residential Plot,PKR50 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,"Possesion,Balloted,Electricity,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
125,Residential Plot,PKR60 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,"Possesion,Balloted,Electricity,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
126,Residential Plot,PKR1 Crore,"Bedian Road, Lahore, Punjab",-,2 Kanal,For Sale,-,2 days ago,"Possesion,Balloted,Electricity,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
127,Agricultural Land,PKR64 Lakh,"Bedian Road, Lahore, Punjab",-,4 Kanal,For Sale,-,6 days ago,"Possesion,Tube Wells,Accessible by Road,Nearby Water Resources,Other Land Features,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
128,Residential Plot,PKR30 Lakh,"Bedian Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Possesion,Sewerage,Electricity,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
129,Residential Plot,PKR65 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,1 day ago,"Possesion,Balloted,Electricity,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
130,Agricultural Land,PKR1.2 Crore,"Bedian Road, Lahore, Punjab",-,2 Kanal,For Sale,-,6 days ago,"Nearby Schools,Nearby Hospitals,Nearby Restaurants",,,
131,Residential Plot,PKR2.2 Crore,"Bedian Road, Lahore, Punjab",-,4 Kanal,For Sale,-,6 days ago,,,,
132,Residential Plot,PKR1.1 Crore,"Bedian Road, Lahore, Punjab",-,4 Kanal,For Sale,-,6 days ago,,,,
133,Commercial Plot,PKR4 Crore,"Bedian Road, Lahore, Punjab",-,16 Marla,For Sale,-,6 days ago,,,,
134,Residential Plot,PKR35 Lakh,"Bedian Road, Lahore, Punjab",-,4 Kanal,For Sale,-,6 days ago,,,,
135,Residential Plot,PKR4 Crore,"Bedian Road, Lahore, Punjab",-,2 Kanal,For Sale,-,6 days ago,Other Facilities,,,
136,Residential Plot,PKR3.4 Crore,"Bedian Road, Lahore, Punjab",-,4 Kanal,For Sale,-,6 days ago,,,,
137,Residential Plot,PKR1.16 Crore,"Bedian Road, Lahore, Punjab",-,4 Kanal,For Sale,-,6 days ago,,,,
138,Residential Plot,PKR1.6 Crore,"Bedian Road, Lahore, Punjab",-,4 Kanal,For Sale,-,6 days ago,,,,
139,Plot File,PKR50 Lakh,"Bedian Road, Lahore, Punjab",-,4 Kanal,For Sale,-,4 days ago,,,,
140,Residential Plot,PKR35 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",PKR8.75 Lakh,PKR2.19 Lakh,12 Months
141,,,,,,,,,,,,
142,,,,,,,,,,,,
143,,,,,,,,,,,,
144,,,,,,,,,,,,
145,,,,,,,,,,,,
146,,,,,,,,,,,,
147,,,,,,,,,,,,
148,,,,,,,,,,,,
149,,,,,,,,,,,,
150,Residential Plot,PKR64 Lakh,"Bedian Road, Lahore, Punjab",-,2 Kanal,For Sale,-,3 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
151,Residential Plot,PKR32 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
152,Residential Plot,PKR35 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
153,Residential Plot,PKR50 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
154,Residential Plot,PKR90 Lakh,"Bedian Road, Lahore, Punjab",-,2 Kanal,For Sale,-,3 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
155,Residential Plot,PKR32 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
156,Residential Plot,PKR40 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,Balloted,Electricity,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
157,Residential Plot,PKR50 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,Balloted,Electricity,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
158,Residential Plot,PKR1.7 Crore,"Bedian Road, Lahore, Punjab",-,4 Kanal,For Sale,-,6 days ago,,PKR51 Lakh,PKR9.92 Lakh,4 Months
159,Agricultural Land,PKR18.5 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,,,,
160,Commercial Plot,PKR5.12 Crore,"Bedian Road, Lahore, Punjab",-,16 Marla,For Sale,-,6 days ago,,,,
161,Residential Plot,PKR40 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,"Possesion,Electricity,Sui Gas,Irrigation,Tube Wells,Nearby Water Resources,Other Land Features,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
162,Residential Plot,PKR80 Lakh,"Bedian Road, Lahore, Punjab",-,2 Kanal,For Sale,-,1 week ago,"Possesion,Electricity,Sui Gas,Boundary Lines,Nearby Water Resources,Other Land Features,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
163,Agricultural Land,PKR1.54 Crore,"Bedian Road, Lahore, Punjab",-,11 Kanal,For Sale,-,1 week ago,"Possesion,Irrigation,Tube Wells,Nearby Water Resources,Other Land Features,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
164,Agricultural Land,PKR28 Lakh,"Bedian Road, Lahore, Punjab",-,2 Kanal,For Sale,-,1 week ago,"Possesion,Tube Wells,Nearby Water Resources,Other Land Features,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
165,Residential Plot,PKR18 Lakh,"Bedian Road, Lahore, Punjab",-,3 Marla,For Sale,-,1 day ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
166,Residential Plot,PKR24 Lakh,"Bedian Road, Lahore, Punjab",-,4 Marla,For Sale,-,1 day ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
167,Agricultural Land,PKR3.2 Crore,"Bedian Road, Lahore, Punjab",-,20 Kanal,For Sale,-,1 week ago,"Possesion,Sui Gas,Irrigation,Tube Wells,Accessible by Road,Perimeter Fencing,Land Fertility,Boundary Lines,Nearby Water Resources,Other Land Features,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
168,Residential Plot,PKR40 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,,PKR40 Lakh,PKR15 Lakh,8 Months
169,Residential Plot,PKR1.05 Crore,"Bedian Road, Lahore, Punjab",-,3 Kanal,For Sale,-,1 week ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
170,,,,,,,,,,,,
171,,,,,,,,,,,,
172,,,,,,,,,,,,
173,,,,,,,,,,,,
174,,,,,,,,,,,,
175,,,,,,,,,,,,
176,Residential Plot,PKR2.25 Crore,"Bedian Road, Lahore, Punjab",-,5 Kanal,For Sale,-,5 days ago,,,,
177,Residential Plot,PKR1 Crore,"Bedian Road, Lahore, Punjab",-,1.5 Kanal,For Sale,-,8 hours ago,"Possesion,Balloted,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Other Nearby Places,Security Staff",,,
178,Residential Plot,PKR2.85 Crore,"Bedian Road, Lahore, Punjab",-,8 Kanal,For Sale,-,8 hours ago,Possesion,,,
179,Residential Plot,PKR60 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,Balloted,Electricity,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
180,Residential Plot,PKR65 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,Balloted,Electricity,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
181,Residential Plot,PKR1 Crore,"Bedian Road, Lahore, Punjab",-,2 Kanal,For Sale,-,3 days ago,"Possesion,Balloted,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
182,Residential Plot,PKR1.25 Crore,"Bedian Road, Lahore, Punjab",-,2 Kanal,For Sale,-,3 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
183,Residential Plot,PKR50 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,Balloted,Electricity,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
184,Residential Plot,PKR60 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,Balloted,Electricity,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
185,Residential Plot,PKR1 Crore,"Bedian Road, Lahore, Punjab",-,2 Kanal,For Sale,-,3 days ago,"Possesion,Balloted,Electricity,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
186,Residential Plot,PKR2.6 Crore,"Bedian Road, Lahore, Punjab",-,4 Kanal,For Sale,-,3 days ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
187,Residential Plot,PKR70 Lakh,"Bedian Road, Lahore, Punjab",-,2 Kanal,For Sale,-,9 hours ago,,,,
188,Residential Plot,PKR45 Lakh,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,9 hours ago,"Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas",,,
189,Residential Plot,PKR1 Crore,"Bedian Road, Lahore, Punjab",-,2 Kanal,For Sale,-,21 hours ago,"Possesion,Balloted,Electricity,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
190,Residential Plot,PKR30 Lakh,"Bedian Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
191,Residential Plot,PKR1.6 Crore,"Bedian Road, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
192,Residential Plot,PKR28 Lakh,"Bedian Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff",,,
193,Residential Plot,PKR11.34 Crore,"Bedian Road, Lahore, Punjab",-,14 Kanal,For Sale,-,1 day ago,,,,
194,Commercial Plot,PKR24 Crore,"Bedian Road, Lahore, Punjab",-,48 Kanal,For Sale,-,1 week ago,,,,
195,Commercial Plot,PKR32.5 Crore,"Bedian Road, Lahore, Punjab",-,26 Kanal,For Sale,-,1 week ago,,,,
196,Residential Plot,PKR3.36 Crore,"Bedian Road, Lahore, Punjab",-,8 Kanal,For Sale,-,1 week ago,,,,
197,Residential Plot,PKR1.4 Crore,"Bedian Road, Lahore, Punjab",-,16 Kanal,For Sale,-,1 week ago,,,,
198,Commercial Plot,PKR33.8 Crore,"Bedian Road, Lahore, Punjab",-,26 Kanal,For Sale,-,1 week ago,,,,
199,Residential Plot,PKR1 Crore,"Bedian Road, Lahore, Punjab",-,2 Kanal,For Sale,-,6 days ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
200,Residential Plot,PKR6.72 Crore,"Bedian Road, Lahore, Punjab",-,24 Kanal,For Sale,-,6 days ago,"Possesion,Sewerage,Electricity",,,
201,Residential Plot,PKR3.6 Crore,"Bedian Road, Lahore, Punjab",-,8 Kanal,For Sale,-,6 days ago,,,,
202,Residential Plot,PKR90 Lakh,"Bedian Road, Lahore, Punjab",-,2 Kanal,For Sale,-,6 days ago,,,,
203,Residential Plot,PKR3.3 Crore,"Bedian Road, Lahore, Punjab",-,8 Kanal,For Sale,-,6 days ago,"Possesion,Corner,Disputed,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places",,,
204,Residential Plot,PKR3.44 Crore,"Bedian Road, Lahore, Punjab",-,8 Kanal,For Sale,-,3 days ago,"Possesion,Corner,Park Facing,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
205,Agricultural Land,PKR2.05 Crore,"Bedian Road, Lahore, Punjab",-,8 Kanal,For Sale,-,3 days ago,"Possesion,Electricity,Accessible by Road,Land Fertility,Nearby Water Resources,Other Land Features",,,
206,Agricultural Land,PKR4.55 Crore,"Bedian Road, Lahore, Punjab",-,16 Kanal,For Sale,-,3 days ago,"Possesion,Electricity,Sui Gas,Tube Wells,Accessible by Road,Perimeter Fencing,Land Fertility,Boundary Lines,Nearby Water Resources,Other Land Features,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
207,Agricultural Land,PKR1.55 Crore,"Bedian Road, Lahore, Punjab",-,8 Kanal,For Sale,-,3 days ago,"Possesion,Electricity,Sui Gas,Tube Wells,Accessible by Road,Perimeter Fencing,Land Fertility,Boundary Lines,Nearby Water Resources,Other Land Features,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
208,Agricultural Land,PKR3.6 Crore,"Bedian Road, Lahore, Punjab",-,8 Kanal,For Sale,-,3 days ago,"Possesion,Electricity,Sui Gas,Tube Wells,Accessible by Road,Perimeter Fencing,Land Fertility,Boundary Lines,Nearby Water Resources,Other Land Features,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
209,Agricultural Land,PKR3.44 Crore,"Bedian Road, Lahore, Punjab",-,8 Kanal,For Sale,-,3 days ago,"Possesion,Electricity,Sui Gas,Tube Wells,Accessible by Road,Perimeter Fencing,Nearby Water Resources,Other Land Features,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
210,Agricultural Land,PKR4.5 Crore,"Bedian Road, Lahore, Punjab",-,16 Kanal,For Sale,-,3 days ago,"Possesion,Electricity,Sui Gas,Tube Wells,Accessible by Road,Perimeter Fencing,Land Fertility,Boundary Lines,Nearby Water Resources,Other Land Features,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
211,Agricultural Land,PKR15 Crore,"Bedian Road, Lahore, Punjab",-,20 Kanal,For Sale,-,3 days ago,"Possesion,Electricity,Sui Gas,Tube Wells,Accessible by Road,Perimeter Fencing,Land Fertility,Boundary Lines,Nearby Water Resources,Other Land Features",,,
212,Residential Plot,PKR2.1 Crore,"Bedian Road, Lahore, Punjab",-,3 Kanal,For Sale,-,1 week ago,,,,
213,Residential Plot,PKR11.2 Crore,"Bedian Road, Lahore, Punjab",-,14 Kanal,For Sale,-,1 week ago,,,,
214,Agricultural Land,PKR90 Lakh,"Bedian Road, Lahore, Punjab",-,8 Kanal,For Sale,-,1 day ago,,,,
215,Residential Plot,PKR9.6 Crore,"Bedian Road, Lahore, Punjab",-,12 Kanal,For Sale,-,1 week ago,,,,
216,Agricultural Land,PKR1.2 Crore,"Bedian Road, Lahore, Punjab",-,8 Kanal,For Sale,-,1 day ago,,,,
217,Residential Plot,PKR7.2 Crore,"Bedian Road, Lahore, Punjab",-,9 Kanal,For Sale,-,1 week ago,,,,
218,Residential Plot,PKR8.8 Crore,"Bedian Road, Lahore, Punjab",-,11 Kanal,For Sale,-,1 week ago,,,,
219,Residential Plot,PKR8.8 Crore,"Bedian Road, Lahore, Punjab",-,10 Kanal,For Sale,-,1 week ago,,,,
220,Residential Plot,PKR10.64 Crore,"Bedian Road, Lahore, Punjab",-,14 Kanal,For Sale,-,1 week ago,,,,
