,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
12959,Residential Plot,PKR1.25 Crore,"DHA Defence, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Boundary Wall,Security Staff",,,
12960,Commercial Plot,PKR12.5 Crore,"DHA Defence, Lahore, Punjab",-,8 Marla,For Sale,-,4 weeks ago,,,,
12961,Commercial Plot,PKR8.25 Crore,"DHA Defence, Lahore, Punjab",-,8 Marla,For Sale,-,4 weeks ago,,,,
12962,,,,,,,,,,,,
12963,,,,,,,,,,,,
12964,Commercial Plot,PKR12.5 Crore,"DHA Defence, Lahore, Punjab",-,8 Marla,For Sale,-,4 weeks ago,,,,
12965,Commercial Plot,PKR8.85 Crore,"DHA Defence, Lahore, Punjab",-,4 Marla,For Sale,-,4 weeks ago,,,,
12966,Plot File,PKR52 Lakh,"DHA Defence, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
12967,Residential Plot,PKR4.99 Crore,"DHA Defence, Lahore, Punjab",-,1.6 Kanal,For Sale,-,4 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service",,,
12968,Residential Plot,PKR1.25 Crore,"DHA Defence, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Boundary Wall,Security Staff",,,
12969,Residential Plot,PKR3.05 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service",,,
