,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
153,Residential Plot,PKR42 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
154,Residential Plot,PKR44 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
155,Residential Plot,PKR46 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
156,Residential Plot,PKR36 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
157,Residential Plot,PKR27 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
158,Residential Plot,PKR42 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
159,Residential Plot,PKR44 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
160,Residential Plot,PKR46 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
161,Residential Plot,PKR30 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
162,Residential Plot,PKR40 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
163,Residential Plot,PKR33 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
164,Residential Plot,PKR34 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
165,Residential Plot,PKR32 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
166,Residential Plot,PKR33 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
167,Residential Plot,PKR32 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
168,Residential Plot,PKR45 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
169,Residential Plot,PKR40 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
170,Residential Plot,PKR33 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
171,Residential Plot,PKR27 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
172,Residential Plot,PKR38 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,
173,Residential Plot,PKR24.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
