,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
169,Residential Plot,PKR14.5 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
170,Plot File,PKR2.25 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,,,,
171,Plot File,PKR3.25 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
172,Residential Plot,PKR22.5 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
173,Residential Plot,PKR14.25 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,,,,
174,Commercial Plot,PKR75 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,"Sewerage,Electricity,Water Supply",,,
175,Residential Plot,PKR58 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
176,Residential Plot,PKR50 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
177,Residential Plot,PKR48 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
178,Residential Plot,PKR90 Lakh,"Ferozepur Road, Lahore, Punjab",-,6 Marla,For Sale,-,1 week ago,,,,
179,Plot File,PKR14.25 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,,PKR3.75 Lakh,PKR10.5 Thousand,60 Months
180,Residential Plot,PKR14.25 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,,,,
181,Plot File,PKR2.75 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,,,,
182,Residential Plot,PKR14.25 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,,,,
183,Plot File,PKR2.75 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,,,,
184,Residential Plot,PKR3 Crore,"Ferozepur Road, Lahore, Punjab",-,15 Marla,For Sale,-,2 weeks ago,,,,
185,Residential Plot,PKR55 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
186,Residential Plot,PKR55 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
187,Residential Plot,PKR46 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
188,Residential Plot,PKR3 Crore,"Ferozepur Road, Lahore, Punjab",-,15 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
189,Residential Plot,PKR3 Crore,"Ferozepur Road, Lahore, Punjab",-,15 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
190,Residential Plot,PKR55 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
191,Residential Plot,PKR55 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
192,Residential Plot,PKR46 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
193,Residential Plot,PKR3 Crore,"Ferozepur Road, Lahore, Punjab",-,15 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
194,Residential Plot,PKR3 Crore,"Ferozepur Road, Lahore, Punjab",-,15 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
195,Residential Plot,PKR3 Crore,"Ferozepur Road, Lahore, Punjab",-,15 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
196,Residential Plot,PKR46 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
197,Residential Plot,PKR22 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Water Supply,Nearby Schools,Nearby Hospitals,Distance From Airport (kms),Security Staff",,,
198,Plot File,PKR22.5 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,PKR4.25 Lakh,PKR16 Thousand,60 Months
199,Agricultural Land,PKR8.8 Crore,"Ferozepur Road, Lahore, Punjab",-,440 Kanal,For Sale,-,2 weeks ago,"Possesion,Irrigation,Tube Wells,Accessible by Road,Perimeter Fencing,Land Fertility,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service",,,
200,Commercial Plot,PKR3.5 Crore,"Ferozepur Road, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
201,Plot File,PKR21 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,,PKR2.1 Lakh,PKR17 Thousand,30 Months
202,Residential Plot,PKR30 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Park Facing,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Security Staff",,,
203,Commercial Plot,PKR50 Lakh,"Ferozepur Road, Lahore, Punjab",-,2 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Security Staff",,,
204,Commercial Plot,PKR10 Crore,"Ferozepur Road, Lahore, Punjab",-,2 Kanal,For Sale,-,2 weeks ago,,,,
205,Commercial Plot,PKR7.5 Crore,"Ferozepur Road, Lahore, Punjab",-,11 Marla,For Sale,-,2 weeks ago,,,,
206,Residential Plot,PKR22.5 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",PKR4.25 Lakh,PKR16 Thousand,60 Months
207,Residential Plot,PKR14.25 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",PKR2.75 Lakh,PKR10.5 Thousand,60 Months
208,Plot File,PKR2.25 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,,,,
209,Residential Plot,PKR16.8 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",PKR5.6 Lakh,PKR15 Thousand,36 Months
210,Residential Plot,PKR32 Lakh,"Ferozepur Road, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,"Sewerage,Electricity,Water Supply",,,
211,Residential Plot,PKR76.5 Lakh,"Ferozepur Road, Lahore, Punjab",-,7 Marla,For Sale,-,3 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service",,,
212,Residential Plot,PKR96 Lakh,"Ferozepur Road, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,,,,
213,Residential Plot,PKR89.5 Lakh,"Ferozepur Road, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
214,Residential Plot,PKR98 Lakh,"Ferozepur Road, Lahore, Punjab",-,11 Marla,For Sale,-,3 weeks ago,"File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service",,,
215,Residential Plot,PKR69.5 Lakh,"Ferozepur Road, Lahore, Punjab",-,7 Marla,For Sale,-,3 weeks ago,,,,
216,Residential Plot,PKR15 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,3 weeks ago,,,,
217,Residential Plot,PKR15 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,3 weeks ago,,,,
218,Residential Plot,PKR15 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,3 weeks ago,,,,
219,Residential Plot,PKR68 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
220,Residential Plot,PKR22.5 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
221,Plot File,PKR4.25 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
222,Plot File,PKR2.75 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,3 weeks ago,,,,
223,Residential Plot,PKR14.25 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,3 weeks ago,,,,
224,Commercial Plot,PKR15 Crore,"Ferozepur Road, Lahore, Punjab",-,1.3 Kanal,For Sale,-,3 weeks ago,,,,
225,Industrial Land,PKR4.7 Crore,"Ferozepur Road, Lahore, Punjab",-,3 Kanal,For Sale,-,3 weeks ago,,,,
226,Residential Plot,PKR59 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
227,Residential Plot,PKR67 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Park Facing,Sewerage,Electricity,Water Supply,Sui Gas",,,
228,Residential Plot,PKR60 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
229,Residential Plot,PKR57 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
230,Residential Plot,PKR9.5 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Sewerage,Electricity,Water Supply",,,
231,Plot File,PKR9.5 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
232,Residential Plot,PKR60 Lakh,"Ferozepur Road, Lahore, Punjab",-,3.5 Marla,For Sale,-,3 weeks ago,,,,
233,Agricultural Land,PKR1.5 Crore,"Ferozepur Road, Lahore, Punjab",-,4 Kanal,For Sale,-,4 weeks ago,,,,
234,Agricultural Land,PKR3 Crore,"Ferozepur Road, Lahore, Punjab",-,8 Kanal,For Sale,-,4 weeks ago,,,,
235,Residential Plot,PKR1.25 Crore,"Ferozepur Road, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,,,,
236,Commercial Plot,PKR36 Lakh,"Ferozepur Road, Lahore, Punjab",-,1 Marla,For Sale,-,4 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
237,Commercial Plot,PKR3.7 Arab,"Ferozepur Road, Lahore, Punjab",-,87 Kanal,For Sale,-,4 weeks ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
238,Residential Plot,PKR69 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,"Possesion,Park Facing,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
239,Residential Plot,PKR46.5 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,1 month ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
240,Residential Plot,PKR82.5 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
241,Residential Plot,PKR18 Lakh,"Ferozepur Road, Lahore, Punjab",-,4 Marla,For Sale,-,1 month ago,,,,
242,Plot File,PKR13.5 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,1 month ago,,,,
243,Plot File,PKR22.5 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,,,,
244,Plot File,PKR14.25 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,1 month ago,,PKR2.75 Lakh,PKR10.5 Thousand,5 Months
245,Plot File,PKR22.5 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,,PKR4.25 Lakh,PKR16 Thousand,5 Months
246,Residential Plot,PKR33.5 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,1 month ago,,,,
247,Residential Plot,PKR50 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,,,,
248,Industrial Land,PKR18.7 Crore,"Ferozepur Road, Lahore, Punjab",-,17 Kanal,For Sale,-,2 months ago,,,,
249,Residential Plot,PKR77.5 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
250,Commercial Plot,PKR24 Crore,"Ferozepur Road, Lahore, Punjab",-,4 Kanal,For Sale,-,5 months ago,,,,
251,Residential Plot,PKR65 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 months ago,"Nearby Hospitals,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service",,,
252,Residential Plot,PKR25 Lakh,"Ferozepur Road, Lahore, Punjab",-,6 Marla,For Sale,-,5 months ago,Possesion,,,
253,Residential Plot,PKR20.5 Lakh,"Ferozepur Road, Lahore, Punjab",-,4 Marla,For Sale,-,5 months ago,"Possesion,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
254,Residential Plot,PKR78 Lakh,"Ferozepur Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 months ago,"Possesion,File,Balloted,Electricity,Other Nearby Places",,,
255,Residential Plot,PKR35 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 months ago,,,,
256,Residential Plot,PKR80 Lakh,"Ferozepur Road, Lahore, Punjab",-,7 Marla,For Sale,-,6 months ago,"Possesion,Corner,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
257,Residential Plot,PKR14 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,6 months ago,,,,
258,Residential Plot,PKR24 Lakh,"Ferozepur Road, Lahore, Punjab",-,4 Marla,For Sale,-,6 months ago,,,,
259,Residential Plot,PKR74 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
260,Plot File,PKR13.5 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,7 months ago,,PKR1.75 Lakh,PKR12 Thousand,42 Months
261,Residential Plot,PKR75 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,7 months ago,"Other Nearby Places,Other Facilities",,,
262,Residential Plot,PKR45 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,7 months ago,,,,
263,Residential Plot,PKR33 Lakh,"Ferozepur Road, Lahore, Punjab",-,3 Marla,For Sale,-,7 months ago,,,,
264,Residential Plot,PKR26 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,7 months ago,"Possesion,File,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
265,Residential Plot,PKR65 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,7 months ago,"Possesion,Corner,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff",,,
266,Residential Plot,PKR30 Lakh,"Ferozepur Road, Lahore, Punjab",-,5 Marla,For Sale,-,8 months ago,,,,
267,Residential Plot,PKR80 Lakh,"Ferozepur Road, Lahore, Punjab",-,12 Marla,For Sale,-,8 months ago,,,,
268,Residential Plot,PKR55 Lakh,"Ferozepur Road, Lahore, Punjab",-,3.1 Marla,For Sale,-,8 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
