,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
143,Residential Plot,PKR70 Lakh,"Defence Road, Lahore, Punjab",-,3.5 Marla,For Sale,-,2 weeks ago,"Possesion,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
144,Residential Plot,PKR1.35 Crore,"Defence Road, Lahore, Punjab",-,7 Marla,For Sale,-,2 weeks ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
145,Residential Plot,PKR1.1 Crore,"Defence Road, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,"Possesion,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
146,Residential Plot,PKR1.4 Crore,"Defence Road, Lahore, Punjab",-,7 Marla,For Sale,-,2 weeks ago,"Possesion,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
147,Commercial Plot,PKR2.4 Crore,"Defence Road, Lahore, Punjab",-,6 Marla,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
148,Residential Plot,PKR88 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
149,Residential Plot,PKR87 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
150,Residential Plot,PKR90.2 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",PKR27.06 Lakh,PKR2.55 Lakh,24 Months
151,Residential Plot,PKR1.5 Crore,"Defence Road, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
152,Residential Plot,PKR1.15 Crore,"Defence Road, Lahore, Punjab",-,8.5 Marla,For Sale,-,2 weeks ago,,,,
153,Residential Plot,PKR2 Crore,"Defence Road, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,,,,
154,Residential Plot,PKR52 Crore,"Defence Road, Lahore, Punjab",-,26 Kanal,For Sale,-,2 weeks ago,,,,
155,Residential Plot,PKR86 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
156,Residential Plot,PKR67 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
157,Residential Plot,PKR2.25 Crore,"Defence Road, Lahore, Punjab",-,1.5 Kanal,For Sale,-,2 weeks ago,,,,
158,Residential Plot,PKR50 Lakh,"Defence Road, Lahore, Punjab",-,3.5 Marla,For Sale,-,2 weeks ago,,,,
159,Residential Plot,PKR65 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
160,Residential Plot,PKR92 Lakh,"Defence Road, Lahore, Punjab",-,7 Marla,For Sale,-,2 weeks ago,,,,
161,Residential Plot,PKR68 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
162,Residential Plot,PKR65 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
163,Residential Plot,PKR1.06 Crore,"Defence Road, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,,,,
