,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
14,Residential Plot,PKR3.65 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service"
15,Residential Plot,PKR6.7 Crore,"EME Society, Lahore, Punjab",-,1.6 Kanal,For Sale,-,2 weeks ago,
16,Residential Plot,PKR6.75 Crore,"EME Society, Lahore, Punjab",-,1.6 Kanal,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
17,Residential Plot,PKR1.5 Crore,"EME Society, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places"
18,Residential Plot,PKR1.4 Crore,"EME Society, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places"
19,Residential Plot,PKR2 Crore,"EME Society, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff"
20,Residential Plot,PKR1.5 Crore,"EME Society, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff"
21,Residential Plot,PKR2.5 Crore,"EME Society, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff"
22,Residential Plot,PKR3 Crore,"EME Society, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff"
23,Residential Plot,PKR2.1 Crore,"EME Society, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,"Possesion,Corner,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff"
24,Residential Plot,PKR1.4 Crore,"EME Society, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff"
25,Residential Plot,PKR11.25 Crore,"EME Society, Lahore, Punjab",-,2 Kanal,For Sale,-,2 weeks ago,
