,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
122,Residential Plot,PKR32 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
123,Residential Plot,PKR26 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
124,Residential Plot,PKR27 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
125,Residential Plot,PKR37 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
126,Residential Plot,PKR40 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
127,Residential Plot,PKR39 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
128,Residential Plot,PKR38 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
129,Residential Plot,PKR29 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
130,Residential Plot,PKR34 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
131,Residential Plot,PKR36.5 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
132,Residential Plot,PKR36.5 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
133,Residential Plot,PKR22.5 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
134,Residential Plot,PKR24 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
135,Residential Plot,PKR28 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
136,Residential Plot,PKR20 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
137,Residential Plot,PKR55 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
138,Residential Plot,PKR90 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
139,Residential Plot,PKR36 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
140,Residential Plot,PKR45 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities"
141,Residential Plot,PKR1.15 Crore,"Grand Avenues Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service"
142,Residential Plot,PKR40 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,
143,Residential Plot,PKR35 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,
144,Residential Plot,PKR35 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,
