,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
131,Residential Plot,PKR75 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,"Possesion,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff"
132,Residential Plot,PKR1 Crore,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,"Possesion,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff"
133,Residential Plot,PKR1.2 Crore,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,"Possesion,Corner,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff"
134,Residential Plot,PKR93 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
135,Residential Plot,PKR84 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
136,Residential Plot,PKR75 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
137,Residential Plot,PKR73 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
138,Residential Plot,PKR84 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
139,Residential Plot,PKR1.05 Crore,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
140,Residential Plot,PKR1.75 Crore,"Chinar Bagh, Lahore, Punjab",-,2 Kanal,For Sale,-,1 week ago,
141,Residential Plot,PKR72 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
142,Residential Plot,PKR5.85 Crore,"Chinar Bagh, Lahore, Punjab",-,4 Kanal,For Sale,-,1 week ago,
143,Residential Plot,PKR1.85 Crore,"Chinar Bagh, Lahore, Punjab",-,2 Kanal,For Sale,-,1 week ago,
144,Residential Plot,PKR85 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
145,Residential Plot,PKR85 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,"Possesion,Corner,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
146,Residential Plot,PKR80 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
147,Residential Plot,PKR73 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
148,Residential Plot,PKR2.5 Crore,"Chinar Bagh, Lahore, Punjab",-,2 Kanal,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
149,Residential Plot,PKR2.25 Crore,"Chinar Bagh, Lahore, Punjab",-,2 Kanal,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
150,Residential Plot,PKR82 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,Security Staff
151,Residential Plot,PKR82 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,Security Staff
152,Residential Plot,PKR1.08 Crore,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
153,Residential Plot,PKR1.06 Crore,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
154,Residential Plot,PKR1.02 Crore,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
155,Residential Plot,PKR1.04 Crore,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
156,Residential Plot,PKR96 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
157,Residential Plot,PKR98 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
158,Residential Plot,PKR94 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
159,Residential Plot,PKR92 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
160,Residential Plot,PKR88 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
161,Residential Plot,PKR90 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
162,Residential Plot,PKR86 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
163,Residential Plot,PKR82 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
164,Residential Plot,PKR84 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
165,Residential Plot,PKR80 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
