,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
117,Residential Plot,PKR26.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
118,Residential Plot,PKR26.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
119,Residential Plot,PKR36.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,5 days ago,,,,
120,Residential Plot,PKR18.9 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
121,Residential Plot,PKR49.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,10 hours ago,,,,
122,Residential Plot,PKR36.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,10 hours ago,,,,
123,Residential Plot,PKR18.9 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3 Marla,For Sale,-,10 hours ago,,,,
124,Residential Plot,PKR18.9 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
125,Residential Plot,PKR26.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
126,Residential Plot,PKR36.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,5 days ago,,,,
127,Commercial Plot,PKR40 Lakh,"Lahore Motorway City, Lahore, Punjab",-,2 Marla,For Sale,-,6 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
128,Residential Plot,PKR31.6 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
129,Residential Plot,PKR49.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
130,Plot File,PKR1.89 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3.5 Marla,For Sale,-,1 week ago,,,,
131,Residential Plot,PKR18.9 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3.5 Marla,For Sale,-,1 week ago,,,,
