,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
127,Residential Plot,PKR55 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Park Facing,Sewerage,Electricity,Water Supply",,,
128,Residential Plot,PKR90 Lakh,"Park View City, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,,,,
129,Residential Plot,PKR50 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,,,,
130,Residential Plot,PKR1 Crore,"Park View City, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,,,,
131,Residential Plot,PKR42.5 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,,,,
132,Residential Plot,PKR50 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,,,,
133,Residential Plot,PKR55 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,,,,
134,Residential Plot,PKR1 Crore,"Park View City, Lahore, Punjab",-,7 Marla,For Sale,-,1 month ago,,,,
135,Residential Plot,PKR42.5 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,,,,
136,Residential Plot,PKR71 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,,,,
137,Plot File,PKR60 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
138,Residential Plot,PKR50 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply",,,
139,Residential Plot,PKR60 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,,PKR30 Lakh,PKR5 Lakh,6 Months
140,Residential Plot,PKR55 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,,PKR18.91 Lakh,PKR1.72 Lakh,21 Months
141,Residential Plot,PKR50 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,,PKR25 Lakh,PKR4.17 Lakh,6 Months
142,Residential Plot,PKR48 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
143,Residential Plot,PKR60 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
144,Residential Plot,PKR40 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
145,Residential Plot,PKR25 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
146,Commercial Plot,PKR3 Crore,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
147,Residential Plot,PKR70 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
148,Residential Plot,PKR65 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
149,Residential Plot,PKR75 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Security Staff",,,
150,Residential Plot,PKR70 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Security Staff",,,
151,Residential Plot,PKR55 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,,,,
152,Residential Plot,PKR1.1 Crore,"Park View City, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,,,,
153,Residential Plot,PKR70 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff",,,
154,Residential Plot,PKR85 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff",,,
155,Residential Plot,PKR50 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Security Staff",,,
156,Residential Plot,PKR1 Crore,"Park View City, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,"File,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Security Staff",,,
157,Residential Plot,PKR43 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
158,Residential Plot,PKR60 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",PKR15 Lakh,PKR5.63 Lakh,8 Months
159,Residential Plot,PKR38 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
160,Residential Plot,PKR72 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
