,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
25,Residential Plot,PKR38 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
26,Residential Plot,PKR42 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",,,
27,Commercial Plot,PKR2.25 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 hours ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR35 Lakh,PKR1.75 Lakh,44 Months
28,Commercial Plot,PKR1.5 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Corner,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Security Staff",PKR28 Lakh,PKR1.4 Lakh,68 Months
29,Commercial Plot,PKR4.4 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,8 Marla,For Sale,-,8 hours ago,,,,
30,Residential Plot,PKR42 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",,,
31,Residential Plot,PKR52 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,Nearby Schools,,,
32,Residential Plot,PKR49 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Security Staff",,,
33,Residential Plot,PKR90 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
34,Residential Plot,PKR85 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
35,Residential Plot,PKR82 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,Nearby Schools,,,
36,Residential Plot,PKR79 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Distance From Airport (kms),Security Staff",,,
37,Commercial Plot,PKR1.1 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,5.5 Marla,For Sale,-,1 week ago,Security Staff,PKR22 Lakh,PKR1.15 Lakh,44 Months
38,Residential Plot,PKR42 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
39,Residential Plot,PKR42 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
40,Residential Plot,PKR42 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
41,Residential Plot,PKR45 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff",,,
42,Plot File,PKR10 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,,,,
43,Plot File,PKR10 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,,,,
44,Residential Plot,PKR30.9 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 day ago,,,,
45,Residential Plot,PKR30.9 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 day ago,,,,
46,Residential Plot,PKR30.9 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 day ago,,,,
47,Residential Plot,PKR30.9 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 day ago,,,,
48,Residential Plot,PKR1.3 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR23 Lakh,PKR95 Thousand,33 Months
49,Residential Plot,PKR58 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR10 Lakh,PKR55 Thousand,33 Months
50,Residential Plot,PKR40 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
51,Residential Plot,PKR80 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
52,Commercial Plot,PKR1.75 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,PKR24 Lakh,PKR1.25 Lakh,60 Months
53,Commercial Plot,PKR1.4 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
54,Residential Plot,PKR44 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
55,Residential Plot,PKR48 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms)",,,
56,Residential Plot,PKR45 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service",,,
57,Commercial Plot,PKR80 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
58,Residential Plot,PKR80 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",PKR14 Lakh,PKR70 Thousand,42 Months
59,Plot File,PKR6.18 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,,,,
60,Plot File,PKR35 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
61,Residential Plot,PKR42 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",,,
62,Residential Plot,PKR87 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
63,Residential Plot,PKR45 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Boundary Wall",,,
64,Residential Plot,PKR80 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,,,,
65,Residential Plot,PKR42 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
66,Residential Plot,PKR52 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Distance From Airport (kms)",,,
67,Residential Plot,PKR42 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",,,
68,Commercial Plot,PKR2.25 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR35 Lakh,PKR1.75 Lakh,44 Months
69,Residential Plot,PKR38.9 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 day ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR6.18 Lakh,PKR30 Thousand,44 Months
70,Plot File,PKR6.18 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
71,Plot File,PKR6.18 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
72,Plot File,PKR6.18 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
73,Plot File,PKR6.18 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
74,Plot File,PKR10 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
75,Commercial Plot,PKR2.25 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR35 Lakh,PKR1.75 Lakh,44 Months
76,Residential Plot,PKR38.9 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,4 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR6.18 Lakh,PKR30 Thousand,44 Months
77,Commercial Plot,PKR2.1 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
78,Commercial Plot,PKR2.25 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR35 Lakh,PKR1.75 Lakh,44 Months
79,Residential Plot,PKR1.3 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR23 Lakh,PKR95 Thousand,33 Months
80,Residential Plot,PKR43 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Possesion,Balloted,Sewerage,Electricity,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
81,Residential Plot,PKR80 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,6 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
82,Residential Plot,PKR38 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",PKR22 Lakh,PKR37.5 Thousand,33 Months
83,Residential Plot,PKR38.9 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR6.18 Lakh,PKR30 Thousand,44 Months
84,Residential Plot,PKR42 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",,,
85,Plot File,PKR10 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
86,Plot File,PKR6.18 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,,,,
87,Residential Plot,PKR40 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
88,Residential Plot,PKR52 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
89,Residential Plot,PKR38 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
90,Residential Plot,PKR42 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
91,Residential Plot,PKR42 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
92,Plot File,PKR10 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
93,Plot File,PKR10 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
94,Plot File,PKR10 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
95,Residential Plot,PKR30.9 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,2 days ago,,,,
96,Residential Plot,PKR30.9 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,2 days ago,,,,
97,Residential Plot,PKR30.9 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,2 days ago,,,,
98,Residential Plot,PKR30.9 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,2 days ago,,,,
99,Residential Plot,PKR1.3 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR23 Lakh,PKR95 Thousand,33 Months
100,Commercial Plot,PKR1.2 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",PKR28 Lakh,PKR1.4 Lakh,44 Months
101,Commercial Plot,PKR2.1 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",PKR35 Lakh,PKR1.5 Lakh,72 Months
102,Commercial Plot,PKR1.5 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,PKR28 Lakh,PKR1.4 Lakh,72 Months
103,Commercial Plot,PKR2.1 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,PKR35 Thousand,PKR1.5 Lakh,72 Months
104,Commercial Plot,PKR4.4 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",PKR70 Lakh,PKR3.75 Lakh,72 Months
105,Commercial Plot,PKR1.5 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Corner,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Shopping Malls,Nearby Restaurants,Other Nearby Places,Security Staff",PKR28 Lakh,PKR1.4 Lakh,44 Months
106,Commercial Plot,PKR1.75 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,PKR24 Lakh,PKR1.2 Lakh,44 Months
107,Residential Plot,PKR1.41 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,14 Marla,For Sale,-,3 weeks ago,,,,
108,Residential Plot,PKR43 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Corner,Park Facing,Disputed,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
109,Commercial Plot,PKR4.4 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,,,,
110,Residential Plot,PKR48 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
111,Residential Plot,PKR43 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
112,Residential Plot,PKR42 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
113,Residential Plot,PKR70 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,,,,
114,Residential Plot,PKR40 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
115,Residential Plot,PKR42 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
116,Residential Plot,PKR58 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR10 Lakh,PKR55 Thousand,33 Months
117,Residential Plot,PKR42 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",,,
118,Commercial Plot,PKR2.25 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR35 Lakh,PKR1.75 Lakh,44 Months
119,Residential Plot,PKR38.9 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,2 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR6.18 Lakh,PKR30 Thousand,44 Months
120,Plot File,PKR6.18 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
121,Plot File,PKR6.18 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
122,Plot File,PKR6.18 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
123,Plot File,PKR6.18 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
124,Plot File,PKR10 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
125,Residential Plot,PKR44 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
126,Residential Plot,PKR44 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
127,Residential Plot,PKR52 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
128,Plot File,PKR35 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
129,Plot File,PKR35 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
130,Plot File,PKR10 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
131,Plot File,PKR35 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
132,Plot File,PKR10 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
133,Plot File,PKR10 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
134,Plot File,PKR10 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
135,Residential Plot,PKR30.9 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,,,,
136,Residential Plot,PKR30.9 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,,,,
137,Residential Plot,PKR30.9 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,,,,
138,Residential Plot,PKR30.9 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,,,,
139,Residential Plot,PKR45 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
140,Residential Plot,PKR52 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
141,Residential Plot,PKR45 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service",,,
142,Residential Plot,PKR1.3 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR23 Lakh,PKR95 Thousand,33 Months
143,Residential Plot,PKR58 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR10 Lakh,PKR55 Thousand,33 Months
144,Residential Plot,PKR42 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",,,
145,Commercial Plot,PKR2.25 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR35 Lakh,PKR1.75 Lakh,44 Months
146,Residential Plot,PKR38.9 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR6.18 Lakh,PKR30 Thousand,44 Months
147,Residential Plot,PKR40 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,,,,
148,Residential Plot,PKR30 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,,,,
149,Residential Plot,PKR32 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,,,,
150,Residential Plot,PKR38 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,,,,
151,Residential Plot,PKR48 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
